,NaturalGas_Conv,Nuclear,Battery,Curtailment,Battery_charge,Battery_level,Cost,WindTurbine
53,0.0,500.0,0.0,-0.0,-91.01397729785583,186.93054213324223,0.0029055,353.3982372133081
54,0.0,500.0,0.0,-0.0,-32.16162503858442,216.58209531944354,0.0029055,325.11358621726566
55,0.0,500.0,187.39599232970932,-0.0,-0.0,43.81152707921635,0.0029055,96.49865373030075
56,40.457976157765074,500.0,43.81152707921635,-0.0,-0.0,3.419294914343715,0.0038112327122438866,171.63370928718686
57,10.231448534320407,500.0,3.419294914343715,-0.0,-0.0,0.2668607668049794,0.003134551438337831,334.5612863627139
58,0.0,500.0,0.0,-43.58235839406626,-166.987220323911,154.22147092441097,0.0029055,507.81560518105584
59,0.0,500.0,0.0,-178.6565189702203,-250.0,384.71008235673315,0.0029055,784.9037077312871
60,0.0,500.0,0.0,-0.0,-22.081812358327625,405.06850743025325,0.0029055,396.59734372917364
61,0.0,500.0,0.0,-0.0,-50.1620027428757,451.31558886573225,0.0029055,437.953569733455
62,0.0,500.0,233.3894400968959,-0.0,-0.0,236.1411569821296,0.0029055,181.7912690731158
63,0.0,500.0,236.1411569821296,-0.0,-0.0,18.42976748279733,0.0029055,190.33697992858885
64,0.0,500.0,0.0,-28.69232784543062,-46.353570923887155,61.16564827150299,0.0029055,533.5625512367911
65,0.0,500.0,0.0,-51.92673185875162,-0.0,61.16564827150299,0.0029055,488.4897891450332
66,0.0,500.0,0.0,-133.84902878342905,-250.0,291.6542597038252,0.0029055,812.5443619219338
67,0.0,500.0,0.0,-0.0,-32.33526139568244,321.46589770139326,0.0029055,486.4875398828824
68,160.00837597884117,500.0,250.0,-0.0,-0.0,90.9772862690711,0.006487607513038318,56.23523272394225
69,0.0,500.0,0.0,-0.0,-157.04676300369238,235.76724760771927,0.0029055,571.0237958766284
70,0.0,500.0,129.26004370073065,-0.0,-0.0,116.5953756626685,0.0029055,298.3761340479451
71,0.0,500.0,18.35893948358239,-0.0,-0.0,99.66926978690475,0.0029055,351.87986215124323
72,0.0,500.0,0.0,-0.0,-33.61777799405809,130.66332966406685,0.0029055,410.26219669904594
73,0.0,500.0,130.66332966406685,-0.0,-0.0,10.197691986488763,0.0029055,210.91453608541138
74,0.0,500.0,0.0,-180.3499766661858,-0.0,10.197691986488763,0.0029055,492.13546733467064
75,0.0,500.0,0.0,-115.43760357769821,-0.0,10.197691986488763,0.0029055,417.42593220789564
76,0.0,500.0,0.0,-153.92175308266306,-6.983955997130082,16.63658126682057,0.0029055,416.9529215566266
77,0.0,500.0,0.0,-0.0,-177.80912726621187,180.5684966411495,0.0029055,444.94700292581996
78,0.0,500.0,0.0,-164.8331167905202,-250.0,411.0571080734717,0.0029055,650.4255251426542
79,0.0,500.0,0.0,-0.0,-113.26651570463042,515.483675779622,0.0029055,351.2670988661675
80,0.0,500.0,0.0,-0.0,-20.95836789967541,534.8063362399578,0.0029055,322.1965530937207
81,0.0,500.0,0.0,-170.57312094238125,-0.0,534.8063362399578,0.0029055,469.2365317373426
82,0.0,500.0,0.0,-0.0,-169.55978275517703,691.1327317679857,0.0029055,511.5144150637526
83,0.0,500.0,0.0,-0.0,-85.01358951384282,769.5113885676778,0.0029055,434.51368247006644
84,0.0,500.0,0.0,-155.79986258882673,-250.0,1000.0,0.0029055,763.1437337378504
85,138.44928409968702,500.0,250.0,-0.0,-0.0,769.5113885676778,0.0060049641231396935,62.04297251425492
86,95.5854360328126,500.0,250.0,-0.0,-0.0,539.0227771353557,0.005045371156466576,97.83989873649331
87,39.36004278824714,500.0,250.0,-0.0,-0.0,308.5341657030335,0.003786653277900489,148.89491643458268
88,162.81377211931533,500.0,250.0,-0.0,-0.0,78.04555427071134,0.006550411916435113,35.003656110838435
89,290.16647969256496,500.0,78.04555427071134,-0.0,-0.0,6.091108541422542,0.009401456980877451,116.68780957073551
90,0.0,500.0,0.0,-89.50113223815572,-250.0,236.57971997374472,0.0029055,787.0894238896483
91,0.0,500.0,78.41647846485694,-0.0,-0.0,164.28329903463484,0.0029055,397.44086030245626
92,0.0,500.0,151.8317098403429,-0.0,-0.0,24.301379144651293,0.0029055,295.12414173305075
93,109.54506675771597,500.0,24.301379144651293,-0.0,-0.0,1.896614604887013,0.005357885409504988,258.2515716666933
94,0.0,500.0,0.0,-0.0,-148.97535874776963,139.24510890650893,0.0029055,558.5071375666753
95,0.0,500.0,0.0,-0.0,-190.82443458148668,315.1765447226884,0.0029055,583.5329910142501
96,0.0,500.0,30.421393160445177,-0.0,-0.0,287.12940605313736,0.0029055,326.92042080915553
97,0.0,500.0,120.92567315602537,-0.0,-0.0,175.64144408413284,0.0029055,220.65435025242175
98,36.688840903830624,500.0,175.64144408413284,-0.0,-0.0,13.708033856454286,0.003726853081314056,115.97194033310474
99,0.0,500.0,0.0,-254.41308544592357,-0.0,13.708033856454286,0.0029055,530.5990326358192
100,0.0,500.0,0.0,-418.2451032805848,-0.0,13.708033856454286,0.0029055,734.4740875880104
101,0.0,500.0,0.0,-472.672384329205,-0.0,13.708033856454286,0.0029055,743.8375985056745
102,0.0,500.0,0.0,-107.29768220201697,-0.0,13.708033856454286,0.0029055,391.96534787819826
103,0.0,500.0,0.0,-84.3962768814784,-0.0,13.708033856454286,0.0029055,330.8190847415735
104,0.0,500.0,0.0,-72.70077680708204,-0.0,13.708033856454286,0.0029055,381.12567966691535
105,0.0,500.0,0.0,-163.81774559001948,-92.25417707162799,98.76218254473872,0.0029055,577.2563792784553
106,0.0,500.0,0.0,-0.0,-9.302179531531806,107.33836831880646,0.0029055,327.86296690298013
107,0.0,500.0,0.0,-0.0,-179.07713283533792,272.43932706480064,0.0029055,545.762169127178
108,0.0,500.0,139.74139741930605,-0.0,-0.0,143.6041244616481,0.0029055,248.4638758942816
109,0.0,500.0,0.0,-0.0,-223.48127481632116,349.6436793158043,0.0029055,644.806615113724
110,110.97977037899545,500.0,250.0,-0.0,-0.0,119.15506788348216,0.005390004119474571,76.00696268974824
111,0.0,500.0,119.15506788348216,-0.0,-0.0,9.299523317130593,0.0029055,310.77126826303527
112,0.0,500.0,0.0,-0.0,-47.24376275218077,52.85612041948343,0.0029055,500.20955122021047
113,0.0,500.0,0.0,-99.20103618977134,-77.85976487622236,124.63927679055377,0.0029055,602.425597721067
114,0.0,500.0,0.0,-0.0,-116.07649553372619,231.65651789254855,0.0029055,572.8328075186387
115,0.0,500.0,98.40977378673074,-0.0,-0.0,140.9271894466585,0.0029055,340.79956382924115
116,0.0,500.0,0.0,-0.0,-114.37122887313046,246.37225236976312,0.0029055,570.1481775715567
117,0.0,500.0,0.0,-0.0,-5.93014988754453,251.83958042242583,0.0029055,448.6219792978284
118,0.0,500.0,137.54017637949528,-0.0,-0.0,125.03380334295964,0.0029055,270.0105865271012
119,0.0,500.0,114.45512873666007,-0.0,-0.0,19.511388567677812,0.0029055,222.0229964321406
120,0.0,500.0,0.0,-7.264006222352009,-250.0,250.0,0.0029055,613.8919774773555
121,6.947924467441567,500.0,250.0,-0.0,-0.0,19.511388567677812,0.0030610431850526146,45.68075667576154
122,0.0,500.0,0.0,-0.41200962549680753,-0.0,19.511388567677812,0.0029055,311.5967124151365
123,0.0,500.0,0.0,-42.3857669773318,-0.0,19.511388567677812,0.0029055,332.03997538353457
124,0.0,500.0,0.0,-24.438192886998422,-0.0,19.511388567677812,0.0029055,279.6854095643763
125,0.0,500.0,0.0,-85.0070285530017,-0.0,19.511388567677812,0.0029055,331.2148128901653
126,0.0,500.0,0.0,-355.581855187316,-0.0,19.511388567677812,0.0029055,644.2326119653859
127,0.0,500.0,0.0,-180.84766561548463,-35.220146357563635,51.98275908126982,0.0029055,537.0001590892584
128,0.0,500.0,51.98275908126982,-0.0,-0.0,4.057023245018549,0.0029055,242.020877794754
129,0.0,500.0,0.0,-411.28149309300943,-0.0,4.057023245018549,0.0029055,731.1822687929001
130,0.0,500.0,0.0,-327.42746612828796,-17.921507358647197,20.579836628493496,0.0029055,671.1800352391422
131,0.0,500.0,0.0,-54.70981849760386,-0.0,20.579836628493496,0.0029055,410.2265318962505
132,0.0,500.0,0.0,-0.0,-211.89455141820542,215.93696033432136,0.0029055,565.7911373777438
133,0.0,500.0,0.0,-0.0,-157.90426468796568,361.51749916300565,0.0029055,568.3669223291135
134,0.0,500.0,0.0,-0.0,-205.08512670751054,550.5966434839495,0.0029055,638.1037685875374
135,0.0,500.0,110.99096076223759,-0.0,-0.0,448.2680337734395,0.0029055,328.8153472429912
136,0.0,500.0,243.18732841779843,-0.0,-0.0,224.06039519362167,0.0029055,215.1691256125126
137,0.0,500.0,0.0,-0.0,-20.05465041924697,242.54986930519317,0.0029055,474.19968150570594
138,0.0,500.0,242.54986930519317,-0.0,-0.0,18.92993898821237,0.0029055,241.57508322268708
139,0.0,500.0,0.0,-87.25905075811636,-250.0,249.41855042053456,0.0029055,786.4352572558506
140,0.0,500.0,0.0,-0.0,-163.01166132919786,399.70787628870573,0.0029055,604.5191985541616
141,52.3747859621501,500.0,250.0,-0.0,-0.0,169.21926485638355,0.004078014333334655,133.42524823890827
142,0.0,500.0,0.0,-36.67257720157227,-250.0,399.70787628870573,0.0029055,685.6155618642496
143,0.0,500.0,173.33480545251837,-0.0,-0.0,239.90108180213505,0.0029055,205.38224743507425
144,0.0,500.0,0.0,-126.52636686565313,-10.953814740680006,250.0,0.0029055,449.67716275617664
145,16.469947081887767,500.0,250.0,-0.0,-0.0,19.511388567677812,0.0032742127053222215,52.391728871658174
146,0.0,500.0,0.0,-410.3582331386941,-250.0,250.0,0.0029055,1000.0
147,0.0,500.0,0.0,-244.13440162440986,-233.78132899515163,465.5357355955815,0.0029055,773.2844648102176
148,0.0,500.0,0.0,-0.0,-78.26251700187447,537.6902110794238,0.0029055,375.53894013382785
149,0.0,500.0,0.0,-146.0830343289099,-250.0,768.1788225117459,0.0029055,677.6655281584586
150,0.0,500.0,66.1495810821292,-0.0,-0.0,707.1919221499469,0.0029055,246.1846427016284
151,0.0,500.0,0.0,-208.44802004284304,-250.0,937.680533582269,0.0029055,730.2224139014445
152,0.0,500.0,0.0,-0.0,-67.59495190506368,1000.0,0.0029055,352.98093054065373
153,0.0,500.0,67.83455617469667,-0.0,-0.0,937.4596293606652,0.0029055,264.5724761027512
154,0.0,500.0,53.062032269267775,-0.0,-0.0,888.5388528105827,0.0029055,304.5674677613966
155,0.0,500.0,136.9831274071322,-0.0,-0.0,762.2466495076757,0.0029055,236.41032985513394
156,0.0,500.0,63.117340980658355,-0.0,-0.0,704.0553363879462,0.0029055,334.6018575444172
157,0.0,500.0,0.0,-0.0,-194.25146130635937,883.1463347287552,0.0029055,596.9963579785284
158,0.0,500.0,132.36593214225104,-0.0,-0.0,761.1109751271055,0.0029055,322.4293948090594
159,0.0,500.0,151.63125889545688,-0.0,-0.0,621.3138618769102,0.0029055,299.7971613499533
160,0.0,500.0,53.384170365867476,-0.0,-0.0,572.0960886765289,0.0029055,416.6283741374086
161,47.926566327817454,500.0,250.0,-0.0,-0.0,341.60747724420673,0.003978432040380849,157.29687834062744
162,0.0,500.0,189.6112796172804,-0.0,-0.0,166.79451504063582,0.0029055,310.38872038271967
163,159.4171054069094,500.0,166.79451504063582,-0.0,-0.0,13.017570375660906,0.006474370738744481,117.48476271474468
164,201.60183375019835,500.0,13.017570375660906,-0.0,-0.0,1.0159634952264462,0.007418760252165691,225.8785144580498
165,0.0,500.0,0.0,-0.0,-72.92280652700117,68.24746916785197,0.0029055,470.0579618187942
166,18.491774761418355,500.0,68.24746916785197,-0.0,-0.0,5.326411558778284,0.0033194753615838728,293.16954573362887
167,172.582386582019,500.0,5.326411558778284,-0.0,-0.0,0.4157027423787743,0.00676910188841166,192.04529140374942
